image_path,label,date,time,location,precipitation,cloud_cover,wind_speed
dataset\rainy\Quang_Ngai_2013-04-12.jpg,rainy,2013-04-12,10:00,Quang_Ngai,2.1,97.0,3.77
dataset\sunny\Ho_Chi_Minh_City_2013-08-17.jpg,sunny,2013-08-17,10:00,Ho_Chi_Minh_City,0.1,36.0,4.01
dataset\rainy\Quang_Ngai_2013-04-13.jpg,rainy,2013-04-13,10:00,Quang_Ngai,2.4,100.0,3.14
dataset\cloudy\Ho_Chi_Minh_City_2013-05-17.jpg,cloudy,2013-05-17,10:00,Ho_Chi_Minh_City,0.0,89.0,1.49
dataset\cloudy\Ho_Chi_Minh_City_2013-05-18.jpg,cloudy,2013-05-18,10:00,Ho_Chi_Minh_City,0.2,98.0,2.53
dataset\rainy\Quang_Ngai_2013-07-20.jpg,rainy,2013-07-20,10:00,Quang_Ngai,2.3,100.0,0.98
dataset\sunny\Ho_Chi_Minh_City_2013-08-19.jpg,sunny,2013-08-19,10:00,Ho_Chi_Minh_City,0.2,40.0,5.22
dataset\cloudy\Ho_Chi_Minh_City_2013-05-19.jpg,cloudy,2013-05-19,10:00,Ho_Chi_Minh_City,0.0,99.0,1.91
dataset\sunny\Ho_Chi_Minh_City_2013-08-24.jpg,sunny,2013-08-24,10:00,Ho_Chi_Minh_City,0.1,50.0,5.22
dataset\rainy\Quang_Ngai_2013-09-26.jpg,rainy,2013-09-26,10:00,Quang_Ngai,3.2,100.0,0.58
dataset\cloudy\Ho_Chi_Minh_City_2013-05-20.jpg,cloudy,2013-05-20,10:00,Ho_Chi_Minh_City,0.1,95.0,2.38
dataset\rainy\Quang_Ngai_2013-10-03.jpg,rainy,2013-10-03,10:00,Quang_Ngai,2.1,96.0,1.89
dataset\sunny\Ho_Chi_Minh_City_2013-08-31.jpg,sunny,2013-08-31,10:00,Ho_Chi_Minh_City,0.0,29.0,2.32
dataset\cloudy\Ho_Chi_Minh_City_2013-05-21.jpg,cloudy,2013-05-21,10:00,Ho_Chi_Minh_City,0.2,88.0,3.81
dataset\sunny\Ho_Chi_Minh_City_2013-09-03.jpg,sunny,2013-09-03,10:00,Ho_Chi_Minh_City,0.0,40.0,0.22
dataset\sunny\Ho_Chi_Minh_City_2013-09-02.jpg,sunny,2013-09-02,10:00,Ho_Chi_Minh_City,0.0,54.0,0.89
dataset\rainy\Quang_Ngai_2013-11-07.jpg,rainy,2013-11-07,10:00,Quang_Ngai,2.2,99.0,3.35
dataset\rainy\Quang_Ngai_2013-11-16.jpg,rainy,2013-11-16,10:00,Quang_Ngai,3.3,100.0,3.02
dataset\sunny\Ho_Chi_Minh_City_2013-10-04.jpg,sunny,2013-10-04,10:00,Ho_Chi_Minh_City,0.0,50.0,3.26
dataset\cloudy\Ho_Chi_Minh_City_2013-05-23.jpg,cloudy,2013-05-23,10:00,Ho_Chi_Minh_City,0.2,71.0,2.73
dataset\cloudy\Ho_Chi_Minh_City_2013-05-22.jpg,cloudy,2013-05-22,10:00,Ho_Chi_Minh_City,0.0,71.0,2.94
dataset\cloudy\Ho_Chi_Minh_City_2013-05-24.jpg,cloudy,2013-05-24,10:00,Ho_Chi_Minh_City,0.6,94.0,2.11
dataset\rainy\Quang_Ngai_2013-11-17.jpg,rainy,2013-11-17,10:00,Quang_Ngai,3.7,99.0,3.75
dataset\sunny\Ho_Chi_Minh_City_2013-10-07.jpg,sunny,2013-10-07,10:00,Ho_Chi_Minh_City,0.2,60.0,1.2
dataset\sunny\Ho_Chi_Minh_City_2013-10-11.jpg,sunny,2013-10-11,10:00,Ho_Chi_Minh_City,0.0,16.0,0.3
dataset\rainy\Quang_Ngai_2013-11-29.jpg,rainy,2013-11-29,10:00,Quang_Ngai,2.9,100.0,3.49
dataset\rainy\Quang_Ngai_2013-12-14.jpg,rainy,2013-12-14,10:00,Quang_Ngai,6.2,100.0,1.57
dataset\cloudy\Ho_Chi_Minh_City_2013-05-25.jpg,cloudy,2013-05-25,10:00,Ho_Chi_Minh_City,0.1,97.0,0.86
dataset\rainy\Quang_Ngai_2014-10-18.jpg,rainy,2014-10-18,10:00,Quang_Ngai,2.7,96.0,2.84
dataset\sunny\Ho_Chi_Minh_City_2013-10-20.jpg,sunny,2013-10-20,10:00,Ho_Chi_Minh_City,0.0,24.0,1.35
dataset\rainy\Quang_Ngai_2014-12-01.jpg,rainy,2014-12-01,10:00,Quang_Ngai,2.2,91.0,1.92
dataset\sunny\Ho_Chi_Minh_City_2013-10-18.jpg,sunny,2013-10-18,10:00,Ho_Chi_Minh_City,0.0,50.0,1.84
dataset\cloudy\Ho_Chi_Minh_City_2013-05-28.jpg,cloudy,2013-05-28,10:00,Ho_Chi_Minh_City,0.1,74.0,1.75
dataset\sunny\Ho_Chi_Minh_City_2013-10-21.jpg,sunny,2013-10-21,10:00,Ho_Chi_Minh_City,0.0,45.0,1.34
dataset\cloudy\Ho_Chi_Minh_City_2013-05-27.jpg,cloudy,2013-05-27,10:00,Ho_Chi_Minh_City,0.0,78.0,2.3
dataset\cloudy\Ho_Chi_Minh_City_2013-05-29.jpg,cloudy,2013-05-29,10:00,Ho_Chi_Minh_City,0.3,69.0,1.0
dataset\sunny\Ho_Chi_Minh_City_2013-10-22.jpg,sunny,2013-10-22,10:00,Ho_Chi_Minh_City,0.0,28.0,1.55
dataset\cloudy\Ho_Chi_Minh_City_2013-05-30.jpg,cloudy,2013-05-30,10:00,Ho_Chi_Minh_City,0.1,100.0,1.36
dataset\sunny\Ho_Chi_Minh_City_2013-10-23.jpg,sunny,2013-10-23,10:00,Ho_Chi_Minh_City,0.0,40.0,1.21
dataset\cloudy\Ho_Chi_Minh_City_2013-05-31.jpg,cloudy,2013-05-31,10:00,Ho_Chi_Minh_City,0.2,90.0,0.58
dataset\rainy\Quang_Ngai_2015-10-04.jpg,rainy,2015-10-04,10:00,Quang_Ngai,5.9,100.0,0.45
dataset\cloudy\Ho_Chi_Minh_City_2013-06-01.jpg,cloudy,2013-06-01,10:00,Ho_Chi_Minh_City,0.2,74.0,0.81
dataset\cloudy\Ho_Chi_Minh_City_2013-06-02.jpg,cloudy,2013-06-02,10:00,Ho_Chi_Minh_City,0.2,99.0,3.18
dataset\sunny\Ho_Chi_Minh_City_2013-10-27.jpg,sunny,2013-10-27,10:00,Ho_Chi_Minh_City,0.0,24.0,0.78
dataset\sunny\Ho_Chi_Minh_City_2013-10-25.jpg,sunny,2013-10-25,10:00,Ho_Chi_Minh_City,0.1,55.0,0.81
dataset\rainy\Nghe_An_2013-08-21.jpg,rainy,2013-08-21,10:00,Nghe_An,12.7,100.0,0.51
dataset\sunny\Ho_Chi_Minh_City_2013-10-28.jpg,sunny,2013-10-28,10:00,Ho_Chi_Minh_City,0.0,36.0,0.98
dataset\cloudy\Ho_Chi_Minh_City_2013-06-03.jpg,cloudy,2013-06-03,10:00,Ho_Chi_Minh_City,1.0,70.0,3.25
dataset\sunny\Ho_Chi_Minh_City_2013-10-29.jpg,sunny,2013-10-29,10:00,Ho_Chi_Minh_City,0.1,48.0,1.84
dataset\rainy\Nghe_An_2013-09-17.jpg,rainy,2013-09-17,10:00,Nghe_An,2.9,95.0,1.63
dataset\cloudy\Ho_Chi_Minh_City_2013-06-04.jpg,cloudy,2013-06-04,10:00,Ho_Chi_Minh_City,0.1,100.0,2.69
dataset\rainy\Nghe_An_2013-09-20.jpg,rainy,2013-09-20,10:00,Nghe_An,2.2,100.0,1.7
dataset\sunny\Ho_Chi_Minh_City_2013-10-30.jpg,sunny,2013-10-30,10:00,Ho_Chi_Minh_City,0.0,54.0,0.36
dataset\cloudy\Ho_Chi_Minh_City_2013-06-05.jpg,cloudy,2013-06-05,10:00,Ho_Chi_Minh_City,0.3,91.0,2.48
dataset\cloudy\Ho_Chi_Minh_City_2013-06-06.jpg,cloudy,2013-06-06,10:00,Ho_Chi_Minh_City,0.2,93.0,0.99
dataset\rainy\Nghe_An_2014-09-21.jpg,rainy,2014-09-21,10:00,Nghe_An,2.9,100.0,0.76
dataset\rainy\Nghe_An_2014-07-29.jpg,rainy,2014-07-29,10:00,Nghe_An,3.1,97.0,0.51
dataset\rainy\Nghe_An_2015-09-01.jpg,rainy,2015-09-01,10:00,Nghe_An,2.3,97.0,0.36
dataset\sunny\Ho_Chi_Minh_City_2013-10-31.jpg,sunny,2013-10-31,10:00,Ho_Chi_Minh_City,0.3,39.0,2.16
dataset\cloudy\Ho_Chi_Minh_City_2013-06-08.jpg,cloudy,2013-06-08,10:00,Ho_Chi_Minh_City,0.1,76.0,1.42
dataset\sunny\Ho_Chi_Minh_City_2013-11-03.jpg,sunny,2013-11-03,10:00,Ho_Chi_Minh_City,0.0,12.0,2.42
dataset\sunny\Ho_Chi_Minh_City_2013-11-04.jpg,sunny,2013-11-04,10:00,Ho_Chi_Minh_City,0.0,28.0,1.63
dataset\cloudy\Ho_Chi_Minh_City_2013-06-09.jpg,cloudy,2013-06-09,10:00,Ho_Chi_Minh_City,0.0,88.0,2.16
dataset\rainy\Binh_Dinh_2013-07-20.jpg,rainy,2013-07-20,10:00,Binh_Dinh,2.3,100.0,3.35
dataset\rainy\Binh_Dinh_2013-04-22.jpg,rainy,2013-04-22,10:00,Binh_Dinh,2.6,87.0,1.58
dataset\rainy\Binh_Dinh_2013-09-15.jpg,rainy,2013-09-15,10:00,Binh_Dinh,2.7,100.0,1.58
dataset\rainy\Binh_Dinh_2013-09-16.jpg,rainy,2013-09-16,10:00,Binh_Dinh,3.0,100.0,2.28
dataset\sunny\Ho_Chi_Minh_City_2013-11-11.jpg,sunny,2013-11-11,10:00,Ho_Chi_Minh_City,0.0,45.0,0.76
dataset\sunny\Ho_Chi_Minh_City_2013-11-05.jpg,sunny,2013-11-05,10:00,Ho_Chi_Minh_City,0.0,23.0,1.32
dataset\cloudy\Ho_Chi_Minh_City_2013-06-10.jpg,cloudy,2013-06-10,10:00,Ho_Chi_Minh_City,0.1,78.0,4.02
dataset\rainy\Binh_Dinh_2013-09-26.jpg,rainy,2013-09-26,10:00,Binh_Dinh,8.9,100.0,1.08
dataset\rainy\Binh_Dinh_2013-09-18.jpg,rainy,2013-09-18,10:00,Binh_Dinh,3.8,100.0,3.29
dataset\sunny\Ho_Chi_Minh_City_2013-11-12.jpg,sunny,2013-11-12,10:00,Ho_Chi_Minh_City,0.0,18.0,2.15
dataset\cloudy\Ho_Chi_Minh_City_2013-06-13.jpg,cloudy,2013-06-13,10:00,Ho_Chi_Minh_City,0.3,100.0,2.64
dataset\sunny\Ho_Chi_Minh_City_2013-11-19.jpg,sunny,2013-11-19,10:00,Ho_Chi_Minh_City,0.0,39.0,1.8
dataset\cloudy\Ho_Chi_Minh_City_2013-06-14.jpg,cloudy,2013-06-14,10:00,Ho_Chi_Minh_City,0.0,100.0,2.88
dataset\rainy\Binh_Dinh_2013-10-05.jpg,rainy,2013-10-05,10:00,Binh_Dinh,4.3,100.0,2.82
dataset\cloudy\Ho_Chi_Minh_City_2013-06-12.jpg,cloudy,2013-06-12,10:00,Ho_Chi_Minh_City,0.2,100.0,2.02
dataset\sunny\Ho_Chi_Minh_City_2013-11-20.jpg,sunny,2013-11-20,10:00,Ho_Chi_Minh_City,0.0,50.0,1.32
dataset\cloudy\Ho_Chi_Minh_City_2013-06-15.jpg,cloudy,2013-06-15,10:00,Ho_Chi_Minh_City,0.0,100.0,2.69
dataset\sunny\Ho_Chi_Minh_City_2013-11-30.jpg,sunny,2013-11-30,10:00,Ho_Chi_Minh_City,0.0,42.0,1.68
dataset\cloudy\Ho_Chi_Minh_City_2013-06-16.jpg,cloudy,2013-06-16,10:00,Ho_Chi_Minh_City,0.3,100.0,2.92
dataset\rainy\Binh_Dinh_2013-11-22.jpg,rainy,2013-11-22,10:00,Binh_Dinh,2.2,59.0,3.4
dataset\sunny\Ho_Chi_Minh_City_2013-12-02.jpg,sunny,2013-12-02,10:00,Ho_Chi_Minh_City,0.0,37.0,2.2
dataset\cloudy\Ho_Chi_Minh_City_2013-06-17.jpg,cloudy,2013-06-17,10:00,Ho_Chi_Minh_City,0.1,100.0,2.7
dataset\rainy\Binh_Dinh_2014-08-02.jpg,rainy,2014-08-02,10:00,Binh_Dinh,4.4,100.0,2.92
dataset\rainy\Binh_Dinh_2014-10-18.jpg,rainy,2014-10-18,10:00,Binh_Dinh,4.0,74.0,3.89
dataset\cloudy\Ho_Chi_Minh_City_2013-06-18.jpg,cloudy,2013-06-18,10:00,Ho_Chi_Minh_City,0.1,100.0,4.07
dataset\rainy\Binh_Dinh_2014-12-02.jpg,rainy,2014-12-02,10:00,Binh_Dinh,2.7,100.0,2.9
dataset\cloudy\Ho_Chi_Minh_City_2013-06-19.jpg,cloudy,2013-06-19,10:00,Ho_Chi_Minh_City,0.2,100.0,4.84
dataset\sunny\Ho_Chi_Minh_City_2013-12-11.jpg,sunny,2013-12-11,10:00,Ho_Chi_Minh_City,0.0,33.0,1.0
dataset\rainy\Binh_Dinh_2014-12-12.jpg,rainy,2014-12-12,10:00,Binh_Dinh,5.5,100.0,5.81
dataset\sunny\Ho_Chi_Minh_City_2013-12-07.jpg,sunny,2013-12-07,10:00,Ho_Chi_Minh_City,0.0,42.0,0.22
dataset\cloudy\Ho_Chi_Minh_City_2013-06-20.jpg,cloudy,2013-06-20,10:00,Ho_Chi_Minh_City,0.3,100.0,3.9
dataset\sunny\Ho_Chi_Minh_City_2013-12-14.jpg,sunny,2013-12-14,10:00,Ho_Chi_Minh_City,0.0,57.0,1.8
dataset\rainy\Binh_Dinh_2015-07-09.jpg,rainy,2015-07-09,10:00,Binh_Dinh,5.1,100.0,1.84
dataset\rainy\Binh_Dinh_2015-11-03.jpg,rainy,2015-11-03,10:00,Binh_Dinh,3.4,53.0,4.62
dataset\cloudy\Ho_Chi_Minh_City_2013-06-21.jpg,cloudy,2013-06-21,10:00,Ho_Chi_Minh_City,0.1,100.0,5.04
dataset\sunny\Ho_Chi_Minh_City_2013-12-17.jpg,sunny,2013-12-17,10:00,Ho_Chi_Minh_City,0.2,46.0,1.82
dataset\sunny\Ho_Chi_Minh_City_2014-01-03.jpg,sunny,2014-01-03,10:00,Ho_Chi_Minh_City,0.0,34.0,0.76
dataset\rainy\Binh_Dinh_2015-12-06.jpg,rainy,2015-12-06,10:00,Binh_Dinh,2.3,48.0,5.43
dataset\cloudy\Ho_Chi_Minh_City_2013-06-22.jpg,cloudy,2013-06-22,10:00,Ho_Chi_Minh_City,0.4,100.0,4.7
dataset\sunny\Ho_Chi_Minh_City_2014-01-04.jpg,sunny,2014-01-04,10:00,Ho_Chi_Minh_City,0.0,10.0,0.45
dataset\cloudy\Ho_Chi_Minh_City_2013-06-23.jpg,cloudy,2013-06-23,10:00,Ho_Chi_Minh_City,0.2,100.0,5.09
dataset\sunny\Ho_Chi_Minh_City_2014-01-07.jpg,sunny,2014-01-07,10:00,Ho_Chi_Minh_City,0.0,33.0,1.7
dataset\rainy\Ca_Mau_2013-05-23.jpg,rainy,2013-05-23,10:00,Ca_Mau,3.2,87.0,3.18
dataset\sunny\Ho_Chi_Minh_City_2014-01-11.jpg,sunny,2014-01-11,10:00,Ho_Chi_Minh_City,0.0,29.0,0.73
dataset\rainy\Ca_Mau_2013-05-29.jpg,rainy,2013-05-29,10:00,Ca_Mau,2.1,70.0,2.21
dataset\cloudy\Ho_Chi_Minh_City_2013-06-24.jpg,cloudy,2013-06-24,10:00,Ho_Chi_Minh_City,0.9,97.0,2.4
dataset\rainy\Ca_Mau_2013-06-12.jpg,rainy,2013-06-12,10:00,Ca_Mau,2.2,100.0,3.5
dataset\rainy\Ca_Mau_2013-06-19.jpg,rainy,2013-06-19,10:00,Ca_Mau,3.9,99.0,4.72
dataset\cloudy\Ho_Chi_Minh_City_2013-06-25.jpg,cloudy,2013-06-25,10:00,Ho_Chi_Minh_City,0.1,100.0,2.71
dataset\sunny\Ho_Chi_Minh_City_2014-01-13.jpg,sunny,2014-01-13,10:00,Ho_Chi_Minh_City,0.0,37.0,0.72
dataset\sunny\Ho_Chi_Minh_City_2014-01-20.jpg,sunny,2014-01-20,10:00,Ho_Chi_Minh_City,0.0,17.0,1.3
dataset\cloudy\Ho_Chi_Minh_City_2013-07-01.jpg,cloudy,2013-07-01,10:00,Ho_Chi_Minh_City,0.0,100.0,2.89
dataset\cloudy\Ho_Chi_Minh_City_2013-07-02.jpg,cloudy,2013-07-02,10:00,Ho_Chi_Minh_City,0.0,100.0,3.55
dataset\rainy\Ca_Mau_2013-07-01.jpg,rainy,2013-07-01,10:00,Ca_Mau,4.1,100.0,5.04
dataset\sunny\Ho_Chi_Minh_City_2014-01-23.jpg,sunny,2014-01-23,10:00,Ho_Chi_Minh_City,0.0,36.0,1.75
dataset\rainy\Ca_Mau_2013-08-06.jpg,rainy,2013-08-06,10:00,Ca_Mau,2.3,100.0,5.5
dataset\rainy\Ca_Mau_2013-10-06.jpg,rainy,2013-10-06,10:00,Ca_Mau,2.9,99.0,3.89
dataset\sunny\Ho_Chi_Minh_City_2014-01-24.jpg,sunny,2014-01-24,10:00,Ho_Chi_Minh_City,0.0,16.0,1.66
dataset\cloudy\Ho_Chi_Minh_City_2013-07-04.jpg,cloudy,2013-07-04,10:00,Ho_Chi_Minh_City,0.3,61.0,1.08
dataset\rainy\Ca_Mau_2013-12-16.jpg,rainy,2013-12-16,10:00,Ca_Mau,2.1,100.0,3.22
dataset\sunny\Ho_Chi_Minh_City_2014-01-25.jpg,sunny,2014-01-25,10:00,Ho_Chi_Minh_City,0.0,5.0,1.39
dataset\rainy\Ca_Mau_2014-06-03.jpg,rainy,2014-06-03,10:00,Ca_Mau,2.6,95.0,1.82
dataset\cloudy\Ho_Chi_Minh_City_2013-07-05.jpg,cloudy,2013-07-05,10:00,Ho_Chi_Minh_City,0.0,100.0,0.92
dataset\cloudy\Ho_Chi_Minh_City_2013-07-03.jpg,cloudy,2013-07-03,10:00,Ho_Chi_Minh_City,0.0,96.0,2.02
dataset\cloudy\Ho_Chi_Minh_City_2013-07-06.jpg,cloudy,2013-07-06,10:00,Ho_Chi_Minh_City,0.2,67.0,1.7
dataset\sunny\Ho_Chi_Minh_City_2014-01-26.jpg,sunny,2014-01-26,10:00,Ho_Chi_Minh_City,0.0,16.0,1.17
dataset\sunny\Ho_Chi_Minh_City_2014-01-27.jpg,sunny,2014-01-27,10:00,Ho_Chi_Minh_City,0.0,43.0,1.84
dataset\cloudy\Ho_Chi_Minh_City_2013-07-07.jpg,cloudy,2013-07-07,10:00,Ho_Chi_Minh_City,0.2,100.0,0.92
dataset\rainy\Ca_Mau_2014-06-06.jpg,rainy,2014-06-06,10:00,Ca_Mau,4.5,96.0,3.09
dataset\rainy\Ca_Mau_2014-06-11.jpg,rainy,2014-06-11,10:00,Ca_Mau,4.1,100.0,3.94
dataset\sunny\Ho_Chi_Minh_City_2014-01-30.jpg,sunny,2014-01-30,10:00,Ho_Chi_Minh_City,0.0,14.0,0.82
dataset\cloudy\Ho_Chi_Minh_City_2013-07-08.jpg,cloudy,2013-07-08,10:00,Ho_Chi_Minh_City,0.0,99.0,1.8
dataset\rainy\Ca_Mau_2014-07-09.jpg,rainy,2014-07-09,10:00,Ca_Mau,2.2,100.0,5.71
dataset\cloudy\Ho_Chi_Minh_City_2013-07-09.jpg,cloudy,2013-07-09,10:00,Ho_Chi_Minh_City,0.0,94.0,1.68
dataset\sunny\Ho_Chi_Minh_City_2014-01-31.jpg,sunny,2014-01-31,10:00,Ho_Chi_Minh_City,0.0,2.0,1.02
dataset\rainy\Ca_Mau_2014-09-15.jpg,rainy,2014-09-15,10:00,Ca_Mau,2.7,100.0,5.59
dataset\sunny\Ho_Chi_Minh_City_2014-02-01.jpg,sunny,2014-02-01,10:00,Ho_Chi_Minh_City,0.0,57.0,1.35
dataset\rainy\Ca_Mau_2014-09-16.jpg,rainy,2014-09-16,10:00,Ca_Mau,4.3,100.0,4.97
dataset\cloudy\Ho_Chi_Minh_City_2013-07-12.jpg,cloudy,2013-07-12,10:00,Ho_Chi_Minh_City,0.1,97.0,3.18
dataset\cloudy\Ho_Chi_Minh_City_2013-07-14.jpg,cloudy,2013-07-14,10:00,Ho_Chi_Minh_City,0.0,99.0,2.24
dataset\rainy\Ca_Mau_2015-07-13.jpg,rainy,2015-07-13,10:00,Ca_Mau,2.2,100.0,4.47
dataset\rainy\Ca_Mau_2015-05-26.jpg,rainy,2015-05-26,10:00,Ca_Mau,6.0,100.0,5.22
dataset\sunny\Ho_Chi_Minh_City_2014-02-05.jpg,sunny,2014-02-05,10:00,Ho_Chi_Minh_City,0.0,18.0,4.11
dataset\sunny\Ho_Chi_Minh_City_2014-02-03.jpg,sunny,2014-02-03,10:00,Ho_Chi_Minh_City,0.0,56.0,1.06
dataset\cloudy\Ho_Chi_Minh_City_2013-07-15.jpg,cloudy,2013-07-15,10:00,Ho_Chi_Minh_City,0.3,98.0,2.34
dataset\cloudy\Ho_Chi_Minh_City_2013-07-16.jpg,cloudy,2013-07-16,10:00,Ho_Chi_Minh_City,0.1,98.0,4.61
dataset\sunny\Ho_Chi_Minh_City_2014-02-12.jpg,sunny,2014-02-12,10:00,Ho_Chi_Minh_City,0.0,44.0,2.14
dataset\cloudy\Ho_Chi_Minh_City_2013-07-17.jpg,cloudy,2013-07-17,10:00,Ho_Chi_Minh_City,0.0,100.0,3.55
dataset\rainy\Ca_Mau_2015-07-21.jpg,rainy,2015-07-21,10:00,Ca_Mau,3.0,99.0,2.56
dataset\sunny\Ho_Chi_Minh_City_2014-02-13.jpg,sunny,2014-02-13,10:00,Ho_Chi_Minh_City,0.0,40.0,1.58
dataset\rainy\Ca_Mau_2015-09-17.jpg,rainy,2015-09-17,10:00,Ca_Mau,2.5,100.0,2.61
dataset\sunny\Ho_Chi_Minh_City_2014-02-14.jpg,sunny,2014-02-14,10:00,Ho_Chi_Minh_City,0.0,21.0,0.63
dataset\cloudy\Ho_Chi_Minh_City_2013-07-18.jpg,cloudy,2013-07-18,10:00,Ho_Chi_Minh_City,0.0,96.0,3.86
dataset\sunny\Ho_Chi_Minh_City_2014-02-16.jpg,sunny,2014-02-16,10:00,Ho_Chi_Minh_City,0.0,11.0,3.16
dataset\rainy\Ca_Mau_2015-11-22.jpg,rainy,2015-11-22,10:00,Ca_Mau,3.4,93.0,4.9
dataset\sunny\Ho_Chi_Minh_City_2014-02-19.jpg,sunny,2014-02-19,10:00,Ho_Chi_Minh_City,0.0,39.0,2.4
dataset\rainy\Ho_Chi_Minh_City_2017-04-24.jpg,rainy,2017-04-24,10:00,Ho_Chi_Minh_City,2.5,100.0,5.11
dataset\sunny\Ho_Chi_Minh_City_2014-02-20.jpg,sunny,2014-02-20,10:00,Ho_Chi_Minh_City,0.0,32.0,0.61
dataset\cloudy\Ho_Chi_Minh_City_2013-07-20.jpg,cloudy,2013-07-20,10:00,Ho_Chi_Minh_City,0.1,100.0,4.3
dataset\cloudy\Ho_Chi_Minh_City_2013-07-21.jpg,cloudy,2013-07-21,10:00,Ho_Chi_Minh_City,0.2,100.0,2.8
dataset\cloudy\Ho_Chi_Minh_City_2013-07-22.jpg,cloudy,2013-07-22,10:00,Ho_Chi_Minh_City,0.2,99.0,2.6
dataset\rainy\Ho_Chi_Minh_City_2017-08-03.jpg,rainy,2017-08-03,10:00,Ho_Chi_Minh_City,2.1,84.0,5.08
dataset\rainy\Ho_Chi_Minh_City_2017-08-23.jpg,rainy,2017-08-23,10:00,Ho_Chi_Minh_City,11.6,100.0,5.48
dataset\cloudy\Ho_Chi_Minh_City_2013-07-23.jpg,cloudy,2013-07-23,10:00,Ho_Chi_Minh_City,0.0,100.0,4.28
dataset\sunny\Ho_Chi_Minh_City_2014-02-21.jpg,sunny,2014-02-21,10:00,Ho_Chi_Minh_City,0.0,8.0,0.78
dataset\rainy\Ho_Chi_Minh_City_2017-10-02.jpg,rainy,2017-10-02,10:00,Ho_Chi_Minh_City,3.5,100.0,0.61
dataset\rainy\Ho_Chi_Minh_City_2017-10-15.jpg,rainy,2017-10-15,10:00,Ho_Chi_Minh_City,5.4,100.0,4.46
dataset\cloudy\Ho_Chi_Minh_City_2013-07-25.jpg,cloudy,2013-07-25,10:00,Ho_Chi_Minh_City,0.0,100.0,3.16
dataset\cloudy\Ho_Chi_Minh_City_2013-07-24.jpg,cloudy,2013-07-24,10:00,Ho_Chi_Minh_City,0.1,95.0,2.92
dataset\cloudy\Ho_Chi_Minh_City_2013-07-26.jpg,cloudy,2013-07-26,10:00,Ho_Chi_Minh_City,0.0,97.0,3.28
dataset\sunny\Ho_Chi_Minh_City_2014-02-24.jpg,sunny,2014-02-24,10:00,Ho_Chi_Minh_City,0.0,22.0,1.42
dataset\sunny\Ho_Chi_Minh_City_2014-02-23.jpg,sunny,2014-02-23,10:00,Ho_Chi_Minh_City,0.2,31.0,1.99
dataset\sunny\Ho_Chi_Minh_City_2014-02-26.jpg,sunny,2014-02-26,10:00,Ho_Chi_Minh_City,0.0,2.0,3.14
dataset\rainy\Ho_Chi_Minh_City_2018-05-16.jpg,rainy,2018-05-16,10:00,Ho_Chi_Minh_City,2.5,89.0,4.89
dataset\rainy\Ho_Chi_Minh_City_2018-08-27.jpg,rainy,2018-08-27,10:00,Ho_Chi_Minh_City,2.9,93.0,4.93
dataset\cloudy\Ho_Chi_Minh_City_2013-07-27.jpg,cloudy,2013-07-27,10:00,Ho_Chi_Minh_City,0.2,100.0,3.44
dataset\sunny\Ho_Chi_Minh_City_2014-02-27.jpg,sunny,2014-02-27,10:00,Ho_Chi_Minh_City,0.0,3.0,3.92
dataset\rainy\Ho_Chi_Minh_City_2018-11-25.jpg,rainy,2018-11-25,10:00,Ho_Chi_Minh_City,3.4,100.0,7.56
dataset\sunny\Ho_Chi_Minh_City_2014-02-28.jpg,sunny,2014-02-28,10:00,Ho_Chi_Minh_City,0.0,0.0,3.54
dataset\rainy\Hanoi_2016-07-28.jpg,rainy,2016-07-28,10:00,Hanoi,11.1,100.0,7.92
dataset\cloudy\Ho_Chi_Minh_City_2013-07-28.jpg,cloudy,2013-07-28,10:00,Ho_Chi_Minh_City,0.1,96.0,3.9
dataset\sunny\Ho_Chi_Minh_City_2014-03-01.jpg,sunny,2014-03-01,10:00,Ho_Chi_Minh_City,0.0,13.0,2.56
dataset\rainy\Hanoi_2016-08-15.jpg,rainy,2016-08-15,10:00,Hanoi,3.9,97.0,2.88
dataset\cloudy\Ho_Chi_Minh_City_2013-07-31.jpg,cloudy,2013-07-31,10:00,Ho_Chi_Minh_City,0.0,100.0,2.92
dataset\sunny\Ho_Chi_Minh_City_2014-03-02.jpg,sunny,2014-03-02,10:00,Ho_Chi_Minh_City,0.0,4.0,1.78
dataset\sunny\Ho_Chi_Minh_City_2014-03-03.jpg,sunny,2014-03-03,10:00,Ho_Chi_Minh_City,0.0,2.0,2.13
dataset\cloudy\Ho_Chi_Minh_City_2013-08-01.jpg,cloudy,2013-08-01,10:00,Ho_Chi_Minh_City,0.1,100.0,3.72
dataset\cloudy\Ho_Chi_Minh_City_2013-08-02.jpg,cloudy,2013-08-02,10:00,Ho_Chi_Minh_City,0.3,100.0,4.41
dataset\rainy\Hanoi_2016-10-19.jpg,rainy,2016-10-19,10:00,Hanoi,3.6,100.0,4.62
dataset\sunny\Ho_Chi_Minh_City_2014-03-04.jpg,sunny,2014-03-04,10:00,Ho_Chi_Minh_City,0.0,16.0,3.33
dataset\rainy\Hanoi_2016-11-08.jpg,rainy,2016-11-08,10:00,Hanoi,3.8,100.0,6.08
dataset\cloudy\Ho_Chi_Minh_City_2013-08-03.jpg,cloudy,2013-08-03,10:00,Ho_Chi_Minh_City,0.1,100.0,3.33
dataset\rainy\Hanoi_2017-05-12.jpg,rainy,2017-05-12,10:00,Hanoi,2.4,100.0,5.63
